Order_ID,Order_Date,Customer_ID,Product_ID,Region,Quantity_Sold,Unit_Cost,Unit_Price,Total_Revenue
ORD001991,2026-03-20,CUST7502,P030,East,5,372.42,705.19,3525.95
ORD000463,2026-03-20,CUST9336,P050,West,7,218.77,351.41,2459.87
ORD003174,2026-03-20,CUST5440,P021,East,5,302.27,423.43,2117.15
ORD009738,2026-03-20,CUST8353,P002,West,6,302.28,506.94,3041.64
ORD005603,2026-03-20,CUST9381,P009,North,3,468.44,644.0,1932.0
ORD003328,2026-03-20,CUST9894,P009,South,7,468.44,771.0,5397.0
ORD009963,2026-03-20,CUST5318,P011,North,1,82.29,113.95,113.95
ORD008362,2026-03-20,CUST7507,P044,West,7,386.92,578.71,4050.97
ORD005960,2026-03-20,CUST3391,P032,East,1,59.74,113.6,113.6
ORD009835,2026-03-20,CUST8279,P003,South,6,310.02,583.8,3502.8
ORD008618,2026-03-20,CUST5029,P008,North,7,448.34,588.99,4122.93
ORD006305,2026-03-20,CUST4624,P034,North,6,163.73,251.69,1510.14
ORD000573,2026-03-20,CUST5900,P043,East,3,136.95,216.86,650.58
ORD003964,2026-03-20,CUST6724,P012,East,4,297.26,516.32,2065.28
ORD009576,2026-03-20,CUST3651,P042,South,3,270.11,362.45,1087.35
ORD003585,2026-03-20,CUST9788,P035,East,1,241.33,320.07,320.07
ORD006528,2026-03-21,CUST9439,P018,North,3,85.44,125.85,377.55
ORD000790,2026-03-21,CUST3188,P022,West,1,26.24,50.55,50.55
ORD009206,2026-03-21,CUST7251,P040,East,4,272.52,365.62,1462.48
ORD002038,2026-03-21,CUST7233,P044,West,3,386.92,599.6,1798.8
ORD001443,2026-03-21,CUST1990,P011,West,9,82.29,150.88,1357.92
ORD006672,2026-03-21,CUST4865,P007,North,3,136.4,230.03,690.09
ORD008971,2026-03-21,CUST8637,P016,North,8,46.75,83.83,670.64
ORD009984,2026-03-21,CUST9669,P040,East,8,272.52,371.79,2974.32
ORD001568,2026-03-21,CUST7863,P023,West,9,315.95,544.2,4897.8
ORD006928,2026-03-21,CUST9140,P031,North,6,254.43,375.32,2251.92
ORD007979,2026-03-21,CUST1738,P034,West,5,163.73,236.85,1184.25
ORD003563,2026-03-21,CUST5953,P046,South,5,358.75,703.68,3518.4
ORD003860,2026-03-21,CUST7684,P008,West,8,448.34,867.7,6941.6
ORD003983,2026-03-21,CUST5564,P024,South,4,312.87,430.33,1721.32
ORD002291,2026-03-21,CUST6482,P042,North,1,270.11,456.38,456.38
ORD005383,2026-03-21,CUST2663,P016,North,7,46.75,74.25,519.75
ORD007760,2026-03-21,CUST2624,P014,West,4,148.3,218.44,873.76
ORD004588,2026-03-21,CUST4089,P011,South,5,82.29,147.12,735.6
ORD008289,2026-03-21,CUST7753,P050,West,8,218.77,332.41,2659.28
ORD001741,2026-03-21,CUST5356,P028,North,1,398.21,595.67,595.67
ORD006350,2026-03-22,CUST5709,P024,South,1,312.87,446.27,446.27
ORD004147,2026-03-22,CUST3877,P034,North,6,163.73,272.77,1636.62
ORD001647,2026-03-22,CUST4455,P005,South,6,41.46,81.83,490.98
ORD005746,2026-03-22,CUST2313,P019,East,5,426.5,806.89,4034.45
ORD006707,2026-03-22,CUST8076,P045,East,7,433.6,633.2,4432.4
ORD005622,2026-03-22,CUST8514,P047,South,1,229.84,391.23,391.23
ORD003439,2026-03-22,CUST4638,P013,West,9,255.76,363.06,3267.54
ORD008836,2026-03-22,CUST8395,P019,North,2,426.5,777.25,1554.5
ORD007745,2026-03-22,CUST8854,P008,North,1,448.34,751.76,751.76
ORD006659,2026-03-22,CUST7452,P016,North,1,46.75,91.58,91.58
ORD008828,2026-03-22,CUST6524,P022,North,8,26.24,39.13,313.04
ORD002921,2026-03-23,CUST6455,P009,East,5,468.44,891.87,4459.35
ORD000521,2026-03-23,CUST9041,P027,North,2,66.74,102.62,205.24
ORD002380,2026-03-23,CUST3580,P016,West,6,46.75,87.01,522.06
ORD001300,2026-03-23,CUST2256,P037,West,6,491.17,899.12,5394.72
ORD000405,2026-03-23,CUST9997,P040,West,3,272.52,478.77,1436.31
ORD002677,2026-03-23,CUST2363,P043,North,7,136.95,268.86,1882.02
ORD003273,2026-03-23,CUST3982,P017,West,7,257.14,470.53,3293.71
ORD007677,2026-03-23,CUST1400,P050,East,7,218.77,347.06,2429.42
ORD005576,2026-03-23,CUST2157,P037,East,2,491.17,736.11,1472.22
ORD002613,2026-03-23,CUST3818,P020,North,8,485.81,806.2,6449.6
ORD002055,2026-03-23,CUST2595,P047,South,2,229.84,306.36,612.72
ORD003835,2026-03-23,CUST6898,P001,South,1,172.21,306.95,306.95
ORD007762,2026-03-23,CUST4503,P026,South,7,172.43,282.7,1978.9
ORD000811,2026-03-23,CUST4981,P007,South,9,136.4,251.66,2264.94
ORD007713,2026-03-23,CUST3889,P041,East,6,147.12,257.51,1545.06
ORD001771,2026-03-23,CUST9989,P048,North,5,451.19,648.61,3243.05
ORD006866,2026-03-23,CUST5763,P017,East,9,257.14,456.14,4105.26
ORD000506,2026-03-24,CUST1446,P040,South,8,272.52,523.44,4187.52
ORD008782,2026-03-24,CUST4427,P036,East,9,482.09,720.05,6480.45
ORD001925,2026-03-24,CUST4072,P018,North,6,85.44,149.64,897.84
ORD007828,2026-03-24,CUST1838,P022,East,4,26.24,34.82,139.28
ORD000796,2026-03-24,CUST7698,P027,South,3,66.74,115.08,345.24
ORD003799,2026-03-24,CUST5236,P020,North,6,485.81,732.52,4395.12
ORD001681,2026-03-24,CUST8681,P007,East,2,136.4,254.46,508.92
ORD005523,2026-03-24,CUST6455,P030,North,7,372.42,507.41,3551.87
ORD009292,2026-03-24,CUST3594,P006,North,8,427.07,597.52,4780.16
ORD008445,2026-03-24,CUST1848,P010,North,4,330.83,430.87,1723.48
ORD005735,2026-03-24,CUST3433,P022,South,1,26.24,35.37,35.37
ORD006383,2026-03-24,CUST7834,P024,West,7,312.87,488.55,3419.85
ORD001012,2026-03-24,CUST9032,P001,East,6,172.21,304.46,1826.76
ORD006361,2026-03-24,CUST2102,P037,West,4,491.17,800.03,3200.12
ORD003424,2026-03-24,CUST1596,P004,East,9,490.22,650.17,5851.53
ORD000718,2026-03-24,CUST1065,P046,South,4,358.75,686.36,2745.44
ORD005292,2026-03-24,CUST9906,P037,South,1,491.17,755.14,755.14
ORD005901,2026-03-24,CUST8023,P019,South,3,426.5,719.51,2158.53
ORD006933,2026-03-24,CUST9842,P008,North,8,448.34,688.15,5505.2
ORD009957,2026-03-24,CUST5934,P009,East,3,468.44,775.24,2325.72
ORD007696,2026-03-24,CUST9495,P036,North,8,482.09,864.28,6914.24
ORD009076,2026-03-24,CUST5906,P048,East,8,451.19,792.74,6341.92
ORD002667,2026-03-24,CUST4407,P022,South,7,26.24,35.01,245.07
ORD005438,2026-03-24,CUST1325,P048,East,9,451.19,694.94,6254.46
ORD004694,2026-03-24,CUST6354,P039,South,9,355.16,667.69,6009.21
ORD004306,2026-03-25,CUST7269,P019,East,8,426.5,603.86,4830.88
ORD009209,2026-03-25,CUST6093,P046,East,9,358.75,593.41,5340.69
ORD008398,2026-03-25,CUST3993,P039,South,2,355.16,614.98,1229.96
ORD009833,2026-03-25,CUST7945,P006,South,4,427.07,676.97,2707.88
ORD007079,2026-03-25,CUST8571,P012,West,2,297.26,492.38,984.76
ORD009318,2026-03-25,CUST6586,P017,North,1,257.14,501.9,501.9
ORD009706,2026-03-25,CUST9479,P010,West,1,330.83,501.45,501.45
ORD000972,2026-03-25,CUST3322,P032,North,4,59.74,113.31,453.24
ORD009387,2026-03-25,CUST6116,P035,East,5,241.33,423.76,2118.8
ORD003025,2026-03-25,CUST7240,P027,South,3,66.74,132.34,397.02
ORD009381,2026-03-25,CUST9046,P041,South,8,147.12,268.89,2151.12
ORD001544,2026-03-25,CUST8882,P006,North,1,427.07,743.93,743.93
ORD008285,2026-03-25,CUST2076,P002,East,7,302.28,460.39,3222.73
ORD007470,2026-03-25,CUST6622,P013,West,1,255.76,387.69,387.69
ORD006535,2026-03-25,CUST6198,P023,East,3,315.95,478.48,1435.44
ORD007641,2026-03-25,CUST5549,P007,South,6,136.4,214.84,1289.04
ORD009409,2026-03-25,CUST5030,P046,South,7,358.75,649.01,4543.07
ORD006504,2026-03-25,CUST8279,P025,South,3,134.87,194.16,582.48
ORD002937,2026-03-26,CUST1775,P023,East,3,315.95,597.72,1793.16
ORD007940,2026-03-26,CUST1461,P049,North,5,102.56,154.97,774.85
ORD000086,2026-03-26,CUST6949,P023,East,8,315.95,557.55,4460.4
ORD001039,2026-03-26,CUST5143,P020,North,9,485.81,831.08,7479.72
ORD000996,2026-03-26,CUST5572,P039,East,7,355.16,479.01,3353.07
ORD008014,2026-03-26,CUST2030,P003,East,3,310.02,592.71,1778.13
ORD001032,2026-03-26,CUST1252,P011,North,7,82.29,116.43,815.01
ORD001720,2026-03-26,CUST4923,P038,North,9,359.85,652.16,5869.44
ORD003244,2026-03-26,CUST1928,P010,North,6,330.83,571.93,3431.58
ORD007560,2026-03-26,CUST8159,P024,East,5,312.87,544.36,2721.8
ORD000109,2026-03-26,CUST6634,P050,West,4,218.77,418.0,1672.0
ORD004178,2026-03-26,CUST6483,P007,South,9,136.4,217.59,1958.31
ORD008812,2026-03-26,CUST3024,P021,North,4,302.27,444.47,1777.88
ORD005934,2026-03-26,CUST5472,P033,West,4,94.18,146.59,586.36
ORD002501,2026-03-26,CUST4260,P024,West,3,312.87,437.0,1311.0
ORD009112,2026-03-26,CUST2454,P007,East,9,136.4,188.23,1694.07
ORD005338,2026-03-26,CUST3326,P048,West,4,451.19,736.55,2946.2
ORD002687,2026-03-26,CUST4873,P022,West,3,26.24,50.32,150.96
ORD002452,2026-03-26,CUST1025,P023,South,2,315.95,538.16,1076.32
ORD009690,2026-03-26,CUST1071,P027,West,1,66.74,105.62,105.62
ORD005828,2026-03-27,CUST3855,P027,West,4,66.74,120.77,483.08
ORD006536,2026-03-27,CUST5918,P009,East,1,468.44,635.35,635.35
ORD007931,2026-03-27,CUST5986,P039,North,5,355.16,588.3,2941.5
ORD009425,2026-03-27,CUST9279,P014,North,9,148.3,271.66,2444.94
ORD004571,2026-03-27,CUST2798,P018,North,1,85.44,141.28,141.28
ORD005983,2026-03-27,CUST8949,P044,North,6,386.92,518.66,3111.96
ORD005315,2026-03-27,CUST4104,P010,East,7,330.83,549.73,3848.11
ORD007345,2026-03-27,CUST9306,P042,South,9,270.11,375.2,3376.8
ORD004856,2026-03-27,CUST3243,P003,North,8,310.02,527.93,4223.44
ORD004787,2026-03-27,CUST8110,P041,North,6,147.12,279.74,1678.44
ORD007242,2026-03-27,CUST2369,P029,West,9,338.82,519.66,4676.94
ORD007540,2026-03-27,CUST9870,P043,North,6,136.95,199.22,1195.32
ORD002710,2026-03-27,CUST5541,P031,East,1,254.43,410.87,410.87
ORD002570,2026-03-27,CUST1819,P038,South,3,359.85,533.9,1601.7
ORD009905,2026-03-27,CUST5692,P037,South,6,491.17,833.19,4999.14
ORD004726,2026-03-27,CUST1092,P034,South,8,163.73,247.53,1980.24
ORD009930,2026-03-27,CUST5856,P044,West,2,386.92,544.62,1089.24
ORD003612,2026-03-27,CUST3012,P023,North,6,315.95,600.05,3600.3
ORD008226,2026-03-27,CUST8676,P031,North,9,254.43,501.41,4512.69
ORD009554,2026-03-27,CUST7919,P041,South,9,147.12,217.19,1954.71
ORD003319,2026-03-27,CUST3423,P001,West,4,172.21,315.71,1262.84
ORD009634,2026-03-27,CUST2750,P026,North,3,172.43,279.66,838.98
ORD003362,2026-03-27,CUST5970,P022,East,9,26.24,38.68,348.12
ORD000789,2026-03-27,CUST9678,P021,North,4,302.27,414.07,1656.28
ORD003078,2026-03-27,CUST9973,P032,East,7,59.74,87.84,614.88
ORD003846,2026-03-28,CUST2176,P039,North,4,355.16,504.07,2016.28
ORD001119,2026-03-28,CUST3211,P018,East,6,85.44,144.22,865.32
ORD003464,2026-03-28,CUST3271,P046,North,3,358.75,696.05,2088.15
ORD005837,2026-03-28,CUST8471,P028,North,1,398.21,719.61,719.61
ORD008065,2026-03-28,CUST4254,P010,South,1,330.83,450.06,450.06
ORD001934,2026-03-28,CUST5205,P024,South,4,312.87,572.96,2291.84
ORD007722,2026-03-28,CUST7793,P046,South,9,358.75,548.21,4933.89
ORD004923,2026-03-28,CUST9696,P020,West,8,485.81,771.91,6175.28
ORD008500,2026-03-28,CUST1164,P028,North,9,398.21,784.29,7058.61
ORD006934,2026-03-28,CUST7087,P016,North,3,46.75,66.26,198.78
ORD000454,2026-03-28,CUST8897,P027,South,2,66.74,99.62,199.24
ORD007093,2026-03-28,CUST7601,P040,North,7,272.52,514.8,3603.6
ORD003667,2026-03-29,CUST1806,P023,East,7,315.95,448.44,3139.08
ORD005485,2026-03-29,CUST6486,P040,West,7,272.52,439.14,3073.98
ORD000069,2026-03-29,CUST6027,P023,East,9,315.95,556.78,5011.02
ORD004205,2026-03-29,CUST8564,P005,West,2,41.46,82.84,165.68
ORD004037,2026-03-29,CUST7554,P014,West,5,148.3,283.64,1418.2
ORD004847,2026-03-29,CUST3351,P028,East,3,398.21,645.46,1936.38
ORD009973,2026-03-29,CUST2918,P037,South,5,491.17,768.73,3843.65
ORD004088,2026-03-29,CUST6492,P002,South,2,302.28,459.36,918.72
ORD005958,2026-03-29,CUST1869,P031,South,8,254.43,377.52,3020.16
ORD007320,2026-03-29,CUST4806,P003,East,5,310.02,438.5,2192.5
ORD001434,2026-03-29,CUST8167,P036,North,4,482.09,876.9,3507.6
ORD000714,2026-03-29,CUST1791,P005,West,5,41.46,54.6,273.0
ORD000625,2026-03-29,CUST3488,P003,West,1,310.02,466.74,466.74
ORD007386,2026-03-29,CUST7046,P041,East,2,147.12,205.05,410.1
ORD000767,2026-03-29,CUST9286,P033,South,5,94.18,156.89,784.45
ORD008372,2026-03-29,CUST9831,P008,West,6,448.34,707.65,4245.9
ORD006306,2026-03-29,CUST3019,P036,West,7,482.09,750.01,5250.07
ORD002643,2026-03-29,CUST2925,P036,North,4,482.09,811.82,3247.28
ORD000258,2026-03-30,CUST5209,P011,South,4,82.29,121.62,486.48
ORD008353,2026-03-30,CUST3662,P019,North,8,426.5,555.17,4441.36
ORD003770,2026-03-30,CUST7812,P040,East,4,272.52,464.47,1857.88
ORD005741,2026-03-30,CUST1855,P003,North,4,310.02,617.79,2471.16
ORD000328,2026-03-30,CUST6657,P041,South,6,147.12,231.09,1386.54
ORD007651,2026-03-30,CUST7123,P018,South,8,85.44,128.68,1029.44
ORD002898,2026-03-30,CUST4108,P050,South,5,218.77,406.05,2030.25
ORD002582,2026-03-30,CUST8066,P041,North,6,147.12,196.11,1176.66
ORD008503,2026-03-30,CUST9464,P006,South,6,427.07,777.61,4665.66
ORD005765,2026-03-30,CUST9202,P007,East,7,136.4,195.34,1367.38
ORD001629,2026-03-30,CUST9378,P003,South,2,310.02,615.04,1230.08
ORD002178,2026-03-30,CUST8038,P018,South,5,85.44,170.47,852.35
ORD008878,2026-03-30,CUST7787,P024,South,2,312.87,429.55,859.1
ORD004738,2026-03-30,CUST8991,P040,East,6,272.52,462.86,2777.16
ORD004667,2026-03-30,CUST4692,P034,East,5,163.73,304.91,1524.55
ORD009223,2026-03-30,CUST5595,P034,South,3,163.73,253.76,761.28
ORD006639,2026-03-30,CUST7934,P025,East,9,134.87,176.32,1586.88
ORD004650,2026-03-31,CUST3909,P025,North,8,134.87,245.01,1960.08
ORD002042,2026-03-31,CUST4624,P019,East,5,426.5,720.42,3602.1
ORD004420,2026-03-31,CUST4454,P040,East,1,272.52,360.75,360.75
ORD004300,2026-03-31,CUST7155,P024,South,2,312.87,437.02,874.04
ORD000455,2026-03-31,CUST3452,P003,East,3,310.02,449.71,1349.13
ORD009951,2026-03-31,CUST8738,P031,East,9,254.43,468.22,4213.98
ORD000299,2026-03-31,CUST1582,P016,West,4,46.75,80.79,323.16
ORD000716,2026-03-31,CUST6994,P043,North,3,136.95,234.63,703.89
ORD003655,2026-03-31,CUST8361,P008,West,6,448.34,634.15,3804.9
ORD004362,2026-03-31,CUST9849,P044,South,8,386.92,640.4,5123.2
ORD008069,2026-03-31,CUST2015,P025,West,6,134.87,262.62,1575.72
ORD004786,2026-03-31,CUST1522,P002,South,5,302.28,463.92,2319.6
ORD005806,2026-04-01,CUST1372,P001,West,6,172.21,288.42,1730.52
ORD005722,2026-04-01,CUST6125,P022,West,4,26.24,41.26,165.04
ORD004855,2026-04-01,CUST8940,P001,West,9,172.21,334.73,3012.57
ORD002991,2026-04-01,CUST1649,P041,South,4,147.12,241.81,967.24
ORD008633,2026-04-01,CUST3738,P023,South,1,315.95,435.22,435.22
ORD006285,2026-04-01,CUST9275,P013,East,3,255.76,454.46,1363.38
ORD008808,2026-04-01,CUST1503,P046,East,2,358.75,598.12,1196.24
ORD009618,2026-04-01,CUST3366,P027,West,6,66.74,103.46,620.76
ORD004174,2026-04-01,CUST4394,P032,East,7,59.74,112.1,784.7
ORD005307,2026-04-01,CUST7005,P014,East,1,148.3,193.59,193.59
ORD005605,2026-04-01,CUST8465,P027,West,6,66.74,122.77,736.62
ORD005552,2026-04-01,CUST3516,P025,South,4,134.87,223.7,894.8
ORD009340,2026-04-01,CUST8728,P020,South,2,485.81,724.66,1449.32
ORD001641,2026-04-01,CUST8404,P004,East,5,490.22,956.46,4782.3
ORD004887,2026-04-01,CUST6635,P044,North,6,386.92,646.56,3879.36
ORD003866,2026-04-01,CUST4024,P045,West,1,433.6,723.89,723.89
ORD000800,2026-04-01,CUST5159,P026,East,2,172.43,233.94,467.88
ORD006189,2026-04-01,CUST9096,P049,East,4,102.56,149.46,597.84
ORD001019,2026-04-02,CUST6978,P011,East,1,82.29,109.54,109.54
ORD006099,2026-04-02,CUST7501,P002,West,8,302.28,511.73,4093.84
ORD004500,2026-04-02,CUST6762,P009,South,3,468.44,778.79,2336.37
ORD003290,2026-04-02,CUST4932,P048,West,6,451.19,629.69,3778.14
ORD005992,2026-04-02,CUST6992,P035,West,9,241.33,360.26,3242.34
ORD000706,2026-04-02,CUST9646,P004,North,1,490.22,824.05,824.05
ORD009909,2026-04-02,CUST1881,P035,North,6,241.33,424.27,2545.62
ORD006111,2026-04-02,CUST1335,P013,West,2,255.76,451.52,903.04
ORD007007,2026-04-02,CUST9931,P039,West,1,355.16,704.48,704.48
ORD000312,2026-04-02,CUST2933,P010,East,7,330.83,613.72,4296.04
ORD002838,2026-04-02,CUST4337,P031,North,9,254.43,347.28,3125.52
ORD004714,2026-04-02,CUST9570,P031,South,2,254.43,388.01,776.02
ORD006570,2026-04-02,CUST4811,P047,West,3,229.84,378.99,1136.97
ORD000242,2026-04-02,CUST5519,P005,East,2,41.46,76.09,152.18
ORD005930,2026-04-02,CUST2048,P027,West,6,66.74,103.78,622.68
ORD000807,2026-04-02,CUST9313,P014,North,2,148.3,272.02,544.04
ORD009338,2026-04-02,CUST6282,P042,East,6,270.11,352.35,2114.1
ORD008535,2026-04-03,CUST1197,P043,North,4,136.95,186.14,744.56
ORD009791,2026-04-03,CUST7408,P027,South,2,66.74,112.9,225.8
ORD008909,2026-04-03,CUST6029,P014,East,7,148.3,220.93,1546.51
ORD005049,2026-04-03,CUST4648,P014,South,3,148.3,272.47,817.41
ORD004626,2026-04-03,CUST2575,P019,West,7,426.5,726.75,5087.25
ORD000232,2026-04-03,CUST9803,P039,West,7,355.16,670.19,4691.33
ORD009214,2026-04-03,CUST4961,P040,West,5,272.52,419.21,2096.05
ORD000881,2026-04-03,CUST8643,P038,East,7,359.85,517.13,3619.91
ORD001190,2026-04-03,CUST8408,P041,South,5,147.12,203.56,1017.8
ORD005409,2026-04-03,CUST2105,P025,West,8,134.87,234.87,1878.96
ORD005114,2026-04-03,CUST7785,P047,South,2,229.84,325.36,650.72
ORD000537,2026-04-03,CUST9846,P004,North,2,490.22,826.13,1652.26
ORD009473,2026-04-03,CUST9923,P032,West,6,59.74,93.54,561.24
ORD005858,2026-04-03,CUST2671,P021,North,2,302.27,564.11,1128.22
ORD003308,2026-04-03,CUST8100,P043,East,2,136.95,182.96,365.92
ORD003005,2026-04-03,CUST6629,P036,East,6,482.09,750.48,4502.88
ORD007155,2026-04-03,CUST4890,P005,North,4,41.46,75.58,302.32
ORD007552,2026-04-03,CUST2205,P035,North,5,241.33,368.51,1842.55
ORD003481,2026-04-03,CUST2222,P028,North,1,398.21,748.19,748.19
ORD001913,2026-04-03,CUST5188,P032,East,3,59.74,98.77,296.31
ORD003455,2026-04-03,CUST4128,P040,West,2,272.52,365.79,731.58
ORD007580,2026-04-03,CUST7363,P002,South,9,302.28,564.17,5077.53
ORD003202,2026-04-03,CUST9703,P050,West,3,218.77,329.49,988.47
ORD003863,2026-04-03,CUST2159,P048,North,9,451.19,629.54,5665.86
ORD003814,2026-04-03,CUST5573,P007,North,8,136.4,207.33,1658.64
ORD002231,2026-04-03,CUST3682,P036,North,9,482.09,775.15,6976.35
ORD002237,2026-04-03,CUST2805,P043,South,6,136.95,264.14,1584.84
ORD002515,2026-04-03,CUST6191,P031,West,4,254.43,411.18,1644.72
ORD006796,2026-04-04,CUST2067,P002,East,5,302.28,569.52,2847.6
ORD007812,2026-04-04,CUST4446,P048,North,7,451.19,720.22,5041.54
ORD005435,2026-04-04,CUST8695,P017,North,7,257.14,379.29,2655.03
ORD005198,2026-04-04,CUST8533,P013,West,5,255.76,366.48,1832.4
ORD006066,2026-04-04,CUST5410,P045,West,8,433.6,567.28,4538.24
ORD007370,2026-04-04,CUST6862,P029,West,8,338.82,642.76,5142.08
ORD002016,2026-04-04,CUST9118,P016,East,9,46.75,70.37,633.33
ORD006146,2026-04-04,CUST6545,P031,South,9,254.43,407.81,3670.29
ORD004761,2026-04-04,CUST8040,P024,South,8,312.87,555.6,4444.8
ORD002834,2026-04-04,CUST4889,P046,East,2,358.75,648.74,1297.48
ORD003731,2026-04-04,CUST9967,P028,West,1,398.21,524.94,524.94
ORD005573,2026-04-04,CUST1984,P001,East,3,172.21,239.25,717.75
ORD004445,2026-04-04,CUST9531,P036,South,6,482.09,951.68,5710.08
ORD004452,2026-04-04,CUST8646,P031,South,7,254.43,450.97,3156.79
ORD009559,2026-04-04,CUST2095,P039,South,8,355.16,593.54,4748.32
ORD006903,2026-04-04,CUST8306,P005,West,1,41.46,74.02,74.02
ORD000221,2026-04-05,CUST2143,P040,East,4,272.52,523.8,2095.2
ORD006384,2026-04-05,CUST2617,P008,East,8,448.34,733.66,5869.28
ORD002988,2026-04-05,CUST2781,P048,West,8,451.19,650.65,5205.2
ORD009697,2026-04-05,CUST8656,P009,South,1,468.44,711.49,711.49
ORD003837,2026-04-05,CUST4226,P039,West,7,355.16,621.57,4350.99
ORD000465,2026-04-05,CUST7869,P008,South,3,448.34,817.7,2453.1
ORD000613,2026-04-05,CUST9404,P002,West,9,302.28,471.11,4239.99
ORD005020,2026-04-05,CUST6500,P030,South,5,372.42,719.71,3598.55
ORD005154,2026-04-05,CUST2080,P012,West,5,297.26,447.19,2235.95
ORD007368,2026-04-05,CUST7700,P028,North,1,398.21,650.7,650.7
ORD002241,2026-04-05,CUST4416,P029,North,8,338.82,531.91,4255.28
ORD004377,2026-04-05,CUST4626,P008,East,4,448.34,666.45,2665.8
ORD004476,2026-04-05,CUST7838,P038,North,8,359.85,584.07,4672.56
ORD004822,2026-04-05,CUST9886,P002,West,2,302.28,547.19,1094.38
ORD005701,2026-04-05,CUST5141,P026,West,1,172.43,326.01,326.01
ORD009592,2026-04-06,CUST9027,P045,South,8,433.6,846.54,6772.32
ORD001517,2026-04-06,CUST4590,P042,North,3,270.11,391.49,1174.47
ORD006495,2026-04-06,CUST8662,P031,South,2,254.43,500.56,1001.12
ORD004511,2026-04-06,CUST3278,P045,North,6,433.6,601.68,3610.08
ORD002375,2026-04-06,CUST8637,P050,South,4,218.77,390.04,1560.16
ORD003554,2026-04-06,CUST8976,P020,South,3,485.81,749.1,2247.3
ORD000975,2026-04-06,CUST4396,P038,North,9,359.85,553.2,4978.8
ORD006525,2026-04-06,CUST3494,P023,North,7,315.95,499.2,3494.4
ORD001075,2026-04-06,CUST4450,P050,East,1,218.77,435.25,435.25
ORD007502,2026-04-06,CUST2414,P040,South,1,272.52,391.83,391.83
ORD008082,2026-04-06,CUST9197,P001,North,3,172.21,305.11,915.33
ORD006364,2026-04-06,CUST4816,P047,East,2,229.84,416.08,832.16
ORD007863,2026-04-06,CUST7963,P001,West,2,172.21,286.24,572.48
ORD004405,2026-04-06,CUST9911,P026,East,8,172.43,313.47,2507.76
ORD008980,2026-04-06,CUST6131,P040,East,4,272.52,379.05,1516.2
ORD001569,2026-04-06,CUST9868,P031,East,8,254.43,362.57,2900.56
ORD005841,2026-04-06,CUST8228,P043,South,1,136.95,241.75,241.75
ORD008692,2026-04-06,CUST2808,P049,South,5,102.56,155.72,778.6
ORD007307,2026-04-06,CUST5992,P002,South,8,302.28,412.76,3302.08
ORD006435,2026-04-06,CUST4684,P029,West,6,338.82,648.52,3891.12
ORD003943,2026-04-06,CUST3831,P047,North,4,229.84,398.18,1592.72
ORD003614,2026-04-07,CUST9018,P003,North,3,310.02,558.89,1676.67
ORD001081,2026-04-07,CUST3095,P041,North,2,147.12,218.28,436.56
ORD003022,2026-04-07,CUST2434,P014,East,3,148.3,211.2,633.6
ORD000223,2026-04-07,CUST3830,P003,South,3,310.02,462.03,1386.09
ORD003575,2026-04-07,CUST6039,P047,South,2,229.84,321.75,643.5
ORD007138,2026-04-07,CUST6517,P032,North,1,59.74,91.58,91.58
ORD000271,2026-04-07,CUST5070,P043,West,3,136.95,228.65,685.95
ORD008655,2026-04-07,CUST4524,P047,East,3,229.84,447.18,1341.54
ORD007501,2026-04-07,CUST6062,P042,North,6,270.11,391.99,2351.94
ORD001586,2026-04-07,CUST8485,P025,East,5,134.87,234.78,1173.9
ORD008101,2026-04-07,CUST3678,P002,North,9,302.28,472.15,4249.35
ORD002783,2026-04-07,CUST9845,P043,West,6,136.95,186.84,1121.04
ORD008255,2026-04-07,CUST6679,P029,East,1,338.82,606.68,606.68
ORD009236,2026-04-07,CUST1919,P033,South,3,94.18,140.81,422.43
ORD001407,2026-04-07,CUST1629,P010,East,9,330.83,521.92,4697.28
ORD002158,2026-04-07,CUST7548,P019,West,1,426.5,774.65,774.65
ORD003494,2026-04-07,CUST5436,P009,West,5,468.44,613.45,3067.25
ORD007836,2026-04-07,CUST5039,P042,South,2,270.11,465.35,930.7
ORD008059,2026-04-08,CUST7231,P041,South,8,147.12,277.12,2216.96
ORD008826,2026-04-08,CUST1213,P036,East,1,482.09,880.35,880.35
ORD005177,2026-04-08,CUST7387,P014,North,9,148.3,194.08,1746.72
ORD003875,2026-04-08,CUST9265,P008,North,7,448.34,637.8,4464.6
ORD002442,2026-04-08,CUST6659,P014,East,8,148.3,260.86,2086.88
ORD003472,2026-04-08,CUST8204,P011,South,7,82.29,117.84,824.88
ORD007960,2026-04-08,CUST9122,P023,East,5,315.95,473.23,2366.15
ORD004736,2026-04-08,CUST4360,P018,West,3,85.44,153.36,460.08
ORD008721,2026-04-08,CUST4360,P004,South,6,490.22,837.06,5022.36
ORD008261,2026-04-08,CUST7339,P014,North,9,148.3,261.85,2356.65
ORD001677,2026-04-08,CUST9037,P015,West,5,38.69,52.7,263.5
ORD004575,2026-04-08,CUST1707,P018,East,9,85.44,159.52,1435.68
ORD002529,2026-04-08,CUST1576,P022,West,3,26.24,48.0,144.0
ORD007363,2026-04-08,CUST6056,P035,North,2,241.33,472.91,945.82
ORD004365,2026-04-08,CUST5120,P009,North,7,468.44,670.34,4692.38
ORD002826,2026-04-08,CUST1119,P010,East,9,330.83,624.18,5617.62
